city_name,Media,Varianza,Desviación Estándar,Inclinación (Skewness),Kurtosis
Cartago,37.68464052287582,192.6188799032981,13.878720398628186,0.19726186033671692,-1.5030124441189503
Daniel Flores,17.155228758169933,5.0904308804809375,2.2561983247225714,-0.38254680419056697,1.1271399436512377
Heredia,37.65466448445172,192.38382656757256,13.87024969377165,0.2006664209731311,-1.5001472014351733
